127.0.0.1 - - [08/Apr/2025:09:42:41 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:46 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:47 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 200 291
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:47 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:50 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 200 291
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:50 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:50 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 200 291
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:50 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:50 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 200 291
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:50 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:51 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:52 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:52 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:54 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:54 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:55 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:02:55 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:03:16 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 200 350
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:03:16 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:04:11 +0900] "GET /WebUI/4_javascript_class/02_event_handler/0_%ED%95%A8%EC%88%98%EC%9D%98%EC%9D%B8%EC%9E%90.html HTTP/1.1" 200 388
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:04:11 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:05:17 +0900] "GET /WebUI/4_javascript_class/02_event_handler/4_event_cancel.html HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:06:57 +0900] "GET /WebUI/4_javascript_class/02_event_handler/4_event_cancel.html HTTP/1.1" 200 959
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:07:24 +0900] "GET /WebUI/4_javascript_class/02_event_handler/4_event_cancel.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:08:07 +0900] "GET /WebUI/4_javascript_class/02_event_handler/4_event_cancel.html HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:08:07 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:08:07 +0900] "GET /WebUI/4_javascript_class/02_event_handler/4_event_cancel.html HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:08:07 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:25:34 +0900] "GET /WebUI/4_javascript_class/02_event_handler/99_%EB%94%94%EB%B2%84%EA%B7%B8.html HTTP/1.1" 200 2796
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:26:36 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 200 1965
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:26:36 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:26:36 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:28:40 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 200 1957
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:28:40 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:28:40 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:28:40 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:31:19 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 200 2064
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:31:49 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 200 2203
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:31:49 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:31:49 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:31:49 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:22 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 200 2203
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:22 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:22 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:22 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:22 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 200 2203
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:22 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:22 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:22 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:23 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:29 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 200 2342
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:29 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:29 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:30 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:49 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 200 2351
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:49 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:49 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:32:49 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:33:48 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 200 2351
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:33:48 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:33:48 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:33:48 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:34:36 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_1.html HTTP/1.1" 200 2367
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:34:36 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:34:36 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:34:36 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:35:55 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_2.html HTTP/1.1" 200 3649
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:37:40 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_2.html HTTP/1.1" 200 3731
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:37:40 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:37:40 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:37:40 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:39:22 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_2.html HTTP/1.1" 200 3746
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:39:22 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:39:22 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:39:23 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:40:09 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex04_grid_2.html HTTP/1.1" 200 3760
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:40:09 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:40:09 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:40:10 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:41:45 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form.html HTTP/1.1" 200 1393
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:43:12 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form.html HTTP/1.1" 200 1393
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:43:12 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:43:12 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:43:12 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:43:44 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form.html HTTP/1.1" 200 1772
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:43:44 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:43:44 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:43:44 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:44:51 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form.html HTTP/1.1" 200 1823
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:44:51 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:44:51 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:44:51 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:44:54 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form.html? HTTP/1.1" 200 1823
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:44:55 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:46:20 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form.html? HTTP/1.1" 200 1953
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:46:20 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 200 121457
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:46:20 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 200 39680
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:46:20 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:46:52 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_formSample.html HTTP/1.1" 200 8313
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:51:17 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html HTTP/1.1" 200 2982
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:51:27 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html? HTTP/1.1" 200 2982
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:52:26 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:52:38 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css.map HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:52:46 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:55:12 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html HTTP/1.1" 200 3021
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:55:17 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html?name=%E3%84%B9&item=%E3%84%B9&content=%E3%84%B9 HTTP/1.1" 200 3021
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:56:14 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html HTTP/1.1" 200 3088
0:0:0:0:0:0:0:1 - - [08/Apr/2025:15:56:45 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html?name=%ED%99%8D&item=%EB%B0%94&content=%EC%9D%B4&stars=3 HTTP/1.1" 200 3088
0:0:0:0:0:0:0:1 - - [08/Apr/2025:16:05:24 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [08/Apr/2025:16:05:28 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp HTTP/1.1" 200 129
0:0:0:0:0:0:0:1 - - [08/Apr/2025:16:05:28 +0900] "GET /favicon.ico HTTP/1.1" 404 819
0:0:0:0:0:0:0:1 - - [08/Apr/2025:16:06:06 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [08/Apr/2025:16:06:40 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp HTTP/1.1" 200 219
0:0:0:0:0:0:0:1 - - [08/Apr/2025:16:06:47 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp HTTP/1.1" 200 183
0:0:0:0:0:0:0:1 - - [08/Apr/2025:16:07:21 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp HTTP/1.1" 200 183
0:0:0:0:0:0:0:1 - - [08/Apr/2025:16:26:16 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html HTTP/1.1" 200 3107
0:0:0:0:0:0:0:1 - - [08/Apr/2025:16:26:26 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&item=%EB%B0%94%EC%A7%80&content=%EC%9D%B4%EC%81%98&stars=5 HTTP/1.1" 200 188
0:0:0:0:0:0:0:1 - - [08/Apr/2025:16:27:44 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&item=%EB%B0%94%EC%A7%80&content=%EC%9D%B4%EC%81%98&stars=5 HTTP/1.1" 200 188
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:21:40 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html?name=&item=&content=&stars=5 HTTP/1.1" 200 3175
127.0.0.1 - - [08/Apr/2025:17:21:47 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:21:48 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html HTTP/1.1" 200 3175
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:21:52 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp?name=%E3%85%87%E3%84%B9%E3%84%B4&item=%E3%84%B9%E3%84%B4%E3%85%87&content=%E3%84%B9%E3%85%87%E3%84%B4%E3%84%B9&stars=5 HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:29:36 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html HTTP/1.1" 200 3178
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:29:47 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp?name=%EC%95%88%EB%85%95&item=%EA%B0%80%EB%B0%A9&content=%EC%A1%B0%EC%9C%BC%EB%84%A4&stars=5 HTTP/1.1" 200 198
127.0.0.1 - - [08/Apr/2025:17:47:00 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:47:00 +0900] "GET /WebUI/WEB-INF/classes/dbcon/ItemDAO.java HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:49:11 +0900] "GET /WebUI/WEB-INF/classes/dbcon/ItemDAO.java HTTP/1.1" 404 722
127.0.0.1 - - [08/Apr/2025:17:53:51 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:53:51 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html HTTP/1.1" 200 3169
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:54:20 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&item=%EA%B0%80%EB%B0%A9&content=%EC%A1%B0%EC%9C%BC%EB%84%A4&stars=5 HTTP/1.1" 500 3575
127.0.0.1 - - [08/Apr/2025:17:55:28 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:55:29 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:55:34 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp?name=%ED%99%8D%EA%B8%B8%EB%8F%99&item=%EA%B0%80%EB%B0%A9&content=%EC%A1%B0%EC%9C%BC%EB%84%A4&stars=5 HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:55:50 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:56:36 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp?name=%EA%B8%B8%EB%8F%99&item=%EC%9A%B4%EB%8F%99%ED%99%94&content=%EA%B4%9C%EC%B6%98&stars=5 HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:56:53 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:57:06 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp?name=%ED%99%8D&item=%EC%83%81%EC%9D%98&content=%EB%AC%B4%EB%82%9C&stars=3 HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [08/Apr/2025:17:57:50 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp?name=%EB%94%A9%EB%8F%99%EB%8C%95&item=%ED%95%98%EC%9D%98&content=%EA%B1%8D&stars=2 HTTP/1.1" 200 198
127.0.0.1 - - [08/Apr/2025:18:17:50 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [08/Apr/2025:18:17:50 +0900] "GET /WebUI/3_bootstrap_v3_class/Ex05_form_db.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:18:17:50 +0900] "GET /WebUI/3_bootstrap_v3_class/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:18:17:50 +0900] "GET /WebUI/3_bootstrap_v3_class/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Apr/2025:18:18:31 +0900] "GET /WebUI/3_bootstrap_v3_class/DBSave.jsp?name=%EB%AA%B0%EB%9E%91&item=%EA%B5%AC%EB%91%90&content=%EB%B9%A8%EA%B0%95&stars=5 HTTP/1.1" 200 198
